contract_id,worker_id,org_id,org_date,year,base_salary_lcu,gross_salary_lcu,net_salary_lcu,whours,country_code,country_name,adm1_name,adm1_code,start_date,end_date,paygrade,seniority,occupation_native,occupation_english,occupation_iscocode,occupation_isconame
1636,9030387478,SECRETARIA DE EDUCAÇÃO-400210-2010,2005-01-29,2018,1058.58,2415.26,7616.34,30,BRA,Brazil,Alagoas,AL,1991-07-14,,E,FI2TC,adjunto administrativo,administrative assistant,2320,Civil Engineers
1227,8769501189,MINISTÉRIO DA SAÚDE-500312-2015,2004-07-14,2003,7327.92,854.88,3390.2,35,BRA,Brazil,Alagoas,AL,2009-08-09,1177113600000000000,A,AEM30E2,professor,administrative assistant,9311,Nursing Professionals
1953,3403295255,SECRETARIA DE EDUCAÇÃO-400210-2010,2022-03-10,2006,6678.8,6029.87,8499.48,30,BRA,Brazil,Alagoas,AL,2000-08-13,,F,,professor,administrative assistant,,
1976,5017058379,PROCURADORIA JUNTO AO TRIBUNAL DE CONTAS-301205-2012,2017-01-22,2021,857.37,4042.75,2037.53,30,BRA,Brazil,Alagoas,AL,2007-06-03,,F,ACSND40,adjunto administrativo,,2142,Nursing Professionals
1216,3404197734,MINISTÉRIO DA SAÚDE-500312-2015,2021-06-24,2017,1891.36,3210.34,8109.92,30,BRA,Brazil,Alagoas,AL,2021-12-12,,C,,adjunto administrativo,teacher,9311,
1330,9070357287,PROCURADORIA JUNTO AO TRIBUNAL DE CONTAS-301205-2012,2001-09-23,2019,3123.68,7228.46,4961.2,20,BRA,Brazil,Alagoas,AL,2021-10-01,,A,AEM30E2,professor,administrative assistant,2142,Civil Engineers
1954,3701235807,SECRETARIA DE FINANÇAS-200104-2009,2010-12-05,2013,5072.71,7876.5,4635.29,35,BRA,Brazil,Alagoas,AL,2009-07-23,,B,AEM30E2,adjunto administrativo,,2221,Teaching Professionals
1759,3551046828,SECRETARIA DE FINANÇAS-200104-2009,2008-05-20,2011,3477.2,6126.95,1623.51,44,BRA,Brazil,Alagoas,AL,2014-04-18,,D,,adjunto administrativo,teacher,2221,Teaching Professionals
1622,7640936287,PROCURADORIA JUNTO AO TRIBUNAL DE CONTAS-301205-2012,2010-02-01,2014,6919.64,5267.09,1933.3,35,BRA,Brazil,Alagoas,AL,2008-10-29,,,999,engenheiro civil,nurse,2221,
1414,7659329125,SECRETARIA DE FINANÇAS-200104-2009,2006-12-25,2022,6532.81,6235.57,6489.83,30,BRA,Brazil,Alagoas,AL,2006-07-05,,E,999,,nurse,2221,Mining and Quarrying Labourers
1587,7509095489,MINISTÉRIO DA SAÚDE-500312-2015,2007-03-02,2016,3520.81,867.9,8102.81,30,BRA,Brazil,Alagoas,AL,2008-11-02,,G,AEM30E2,,administrative assistant,2221,Nursing Professionals
1152,7614116163,PROCURADORIA JUNTO AO TRIBUNAL DE CONTAS-301205-2012,2005-04-06,2002,5511.46,1107.01,9469.17,30,BRA,Brazil,Alagoas,AL,1994-09-21,,G,AEM30E2,enfermeiro,civil engineer,9311,Civil Engineers
1985,9281028710,MINISTÉRIO DA SAÚDE-500312-2015,2015-05-26,2013,4576.03,8557.3,1285.94,44,BRA,Brazil,Alagoas,AL,2010-09-10,,E,AEM30E2,adjunto administrativo,nurse,2320,Mining and Quarrying Labourers
1422,3627525969,SECRETARIA DE FINANÇAS-200104-2009,2019-08-03,2005,902.39,5014.53,9234.65,35,BRA,Brazil,Alagoas,AL,2009-10-04,,G,ACSND40,adjunto administrativo,nurse,9311,Teaching Professionals
1055,1570155022,SECRETARIA DE EDUCAÇÃO-400210-2010,2007-03-13,2000,7650.92,6494.11,5759.45,35,BRA,Brazil,Alagoas,AL,2015-08-10,,C,AEM30E2,professor,administrative assistant,9311,Civil Engineers
1460,1543517898,SECRETARIA DE EDUCAÇÃO-400210-2010,2018-02-11,2000,2386.95,1662.52,2309.79,30,BRA,Brazil,Alagoas,AL,2001-05-25,,E,ADPMA0,,,2320,Civil Engineers
1157,5073316932,SECRETARIA DE EDUCAÇÃO-400210-2010,2000-08-07,2010,1763.51,9993.67,2131.91,35,BRA,Brazil,Alagoas,AL,1994-12-06,,C,999,enfermeiro,administrative assistant,2142,Mining and Quarrying Labourers
1258,9857548863,SECRETARIA DE FINANÇAS-200104-2009,2016-08-10,2000,7686.63,3151.98,1013.86,20,BRA,Brazil,Alagoas,AL,2013-04-24,,A,ACSND40,enfermeiro,administrative assistant,9311,Mining and Quarrying Labourers
1542,5702084089,SECRETARIA DE FINANÇAS-200104-2009,2001-11-05,2015,2387.02,2712.62,1689.23,20,BRA,Brazil,Alagoas,AL,1993-04-19,,F,ACMNB30,adjunto administrativo,teacher,2320,Nursing Professionals
1127,1854096660,SECRETARIA DE FINANÇAS-200104-2009,2019-12-06,2000,4711.94,7649.35,7787.65,30,BRA,Brazil,Alagoas,AL,2017-08-27,,F,ADPMA0,enfermeiro,,2320,Teaching Professionals
1212,8637247420,SECRETARIA DE FINANÇAS-200104-2009,2021-06-23,2013,7589.91,6401.26,3450.52,35,BRA,Brazil,Alagoas,AL,1999-05-22,,E,ACSND40,engenheiro civil,civil engineer,,Civil Engineers
1045,9998649348,SECRETARIA DE EDUCAÇÃO-400210-2010,2020-08-04,2002,7009.2,6241.59,4842.4,40,BRA,Brazil,Alagoas,AL,2008-06-05,,E,999,professor,nurse,9311,Nursing Professionals
1674,4677697158,MINISTÉRIO DA SAÚDE-500312-2015,2001-05-06,2002,3355.07,1815.24,4907.73,44,BRA,Brazil,Alagoas,AL,1994-10-11,,,ACMNB30,professor,administrative assistant,9311,Mining and Quarrying Labourers
1887,9369231303,PROCURADORIA JUNTO AO TRIBUNAL DE CONTAS-301205-2012,2017-07-19,2006,3703.69,3373.8,7976.31,30,BRA,Brazil,Alagoas,AL,2000-03-17,1237852800000000000,E,999,enfermeiro,,9311,Nursing Professionals
1604,2239206816,MINISTÉRIO DA SAÚDE-500312-2015,2010-11-10,2005,3913.74,3427.47,3195.35,44,BRA,Brazil,Alagoas,AL,1997-03-28,,F,ACSND40,engenheiro civil,teacher,9311,Mining and Quarrying Labourers
1140,1275118728,MINISTÉRIO DA SAÚDE-500312-2015,2007-01-12,2022,2151.32,6980.66,1347.94,20,BRA,Brazil,Alagoas,AL,2007-03-21,,B,AEM30E2,professor,,2142,
1797,7433121108,PROCURADORIA JUNTO AO TRIBUNAL DE CONTAS-301205-2012,2018-03-21,2014,5618.03,4863.09,6942.89,44,BRA,Brazil,Alagoas,AL,1997-11-02,,,ADPMA0,engenheiro civil,,2221,
1453,5631715475,MINISTÉRIO DA SAÚDE-500312-2015,2016-09-05,2004,1962.85,3243.02,2052.83,44,BRA,Brazil,Alagoas,AL,2013-11-24,,F,FI2TC,enfermeiro,nurse,2221,Civil Engineers
1138,5515459672,SECRETARIA DE FINANÇAS-200104-2009,2019-02-19,2008,6566.78,2979.0,4309.23,20,BRA,Brazil,Alagoas,AL,1994-03-20,,H,999,,nurse,,Civil Engineers
1778,2858485031,MINISTÉRIO DA SAÚDE-500312-2015,2008-10-17,2014,7130.0,5133.94,4976.41,30,BRA,Brazil,Alagoas,AL,2012-12-15,,A,FI2TC,adjunto administrativo,,9311,Civil Engineers
1579,7097645770,SECRETARIA DE FINANÇAS-200104-2009,2012-06-04,2021,735.19,5774.58,511.67,35,BRA,Brazil,Alagoas,AL,1993-08-07,,,FI2TC,,administrative assistant,2320,Mining and Quarrying Labourers
1241,4684503271,MINISTÉRIO DA SAÚDE-500312-2015,2004-07-31,2012,1406.58,1813.56,4858.95,40,BRA,Brazil,Alagoas,AL,2004-08-21,1358726400000000000,F,,enfermeiro,,9311,Nursing Professionals
1405,5501438510,PROCURADORIA JUNTO AO TRIBUNAL DE CONTAS-301205-2012,2007-11-23,2011,573.8,2924.24,709.34,35,BRA,Brazil,Alagoas,AL,2015-01-03,,B,FI2TC,engenheiro civil,civil engineer,2320,
1353,6858452846,PROCURADORIA JUNTO AO TRIBUNAL DE CONTAS-301205-2012,2009-03-15,2018,5535.7,9542.72,7265.86,30,BRA,Brazil,Alagoas,AL,2010-01-06,,G,ADPMA0,,teacher,9311,Nursing Professionals
1477,6999268652,PROCURADORIA JUNTO AO TRIBUNAL DE CONTAS-301205-2012,2019-10-06,2021,6049.36,5707.23,6832.31,20,BRA,Brazil,Alagoas,AL,2016-12-09,,D,ACSND40,adjunto administrativo,,9311,Teaching Professionals
1068,7987760168,SECRETARIA DE FINANÇAS-200104-2009,2009-05-25,2014,1395.99,7971.88,1603.1,44,BRA,Brazil,Alagoas,AL,1991-08-04,,G,AEM30E2,professor,administrative assistant,2221,
1286,5354609204,SECRETARIA DE FINANÇAS-200104-2009,2017-06-19,2016,4845.94,5852.9,8714.65,20,BRA,Brazil,Alagoas,AL,2020-04-06,,,ACSND40,,nurse,2142,Civil Engineers
1603,1583353658,PROCURADORIA JUNTO AO TRIBUNAL DE CONTAS-301205-2012,2007-11-24,2001,3003.69,1468.96,4581.29,20,BRA,Brazil,Alagoas,AL,2018-10-02,,A,AEM30E2,enfermeiro,civil engineer,,Teaching Professionals
1414,9339057624,SECRETARIA DE EDUCAÇÃO-400210-2010,2014-04-26,2006,822.88,742.74,1016.9,30,BRA,Brazil,Alagoas,AL,2000-08-18,,B,ACSND40,adjunto administrativo,,2320,Civil Engineers
1342,1361855150,MINISTÉRIO DA SAÚDE-500312-2015,2017-06-10,2017,4973.88,1926.15,9184.58,35,BRA,Brazil,Alagoas,AL,2022-06-24,,C,AEM30E2,,teacher,,Nursing Professionals
1514,7370485916,PROCURADORIA JUNTO AO TRIBUNAL DE CONTAS-301205-2012,2011-09-19,2010,7823.83,8922.55,9276.55,20,BRA,Brazil,Alagoas,AL,2007-06-27,,G,AEM30E2,,,2221,Teaching Professionals
1162,7442890594,MINISTÉRIO DA SAÚDE-500312-2015,2008-01-06,2003,4037.08,9858.9,2729.67,20,BRA,Brazil,Alagoas,AL,2007-05-14,,B,ADPMA0,professor,,2320,Civil Engineers
1340,1496666590,PROCURADORIA JUNTO AO TRIBUNAL DE CONTAS-301205-2012,2000-02-03,2020,6666.04,1892.27,7141.77,35,BRA,Brazil,Alagoas,AL,1991-05-23,,F,AEM30E2,engenheiro civil,nurse,2142,Civil Engineers
1571,1837585911,SECRETARIA DE EDUCAÇÃO-400210-2010,2001-12-15,2005,587.61,5877.94,1802.32,44,BRA,Brazil,Alagoas,AL,2017-11-13,,B,ACSND40,adjunto administrativo,,2221,
1852,8395712079,MINISTÉRIO DA SAÚDE-500312-2015,2007-05-20,2005,3451.61,8878.79,3300.99,20,BRA,Brazil,Alagoas,AL,2016-05-27,,G,AEM30E2,,teacher,,Teaching Professionals
1521,2644571402,MINISTÉRIO DA SAÚDE-500312-2015,2003-02-23,2002,2075.11,927.25,3169.43,40,BRA,Brazil,Alagoas,AL,1992-01-13,,,AEM30E2,,administrative assistant,2320,Nursing Professionals
1250,2336087922,MINISTÉRIO DA SAÚDE-500312-2015,2020-09-06,2013,1559.69,9535.86,4665.54,35,BRA,Brazil,Alagoas,AL,1993-04-22,,H,ACSND40,adjunto administrativo,civil engineer,,
1459,7600246530,MINISTÉRIO DA SAÚDE-500312-2015,2010-12-09,2018,4565.75,1907.91,8856.57,40,BRA,Brazil,Alagoas,AL,2007-04-05,,G,FI2TC,professor,civil engineer,2142,Nursing Professionals
1666,1434193420,SECRETARIA DE FINANÇAS-200104-2009,2012-12-18,2005,4680.36,9195.41,500.35,35,BRA,Brazil,Alagoas,AL,2019-03-25,,,999,professor,civil engineer,2221,
1868,1894986585,SECRETARIA DE EDUCAÇÃO-400210-2010,2012-05-10,2004,6690.3,2296.1,1010.47,35,BRA,Brazil,Alagoas,AL,2003-05-29,964915200000000000,E,999,adjunto administrativo,civil engineer,2142,Teaching Professionals
1139,7189532809,SECRETARIA DE FINANÇAS-200104-2009,2019-02-09,2019,7841.35,6506.92,4477.6,35,BRA,Brazil,Alagoas,AL,1999-12-23,,A,999,adjunto administrativo,teacher,9311,Nursing Professionals
1854,7967866466,PROCURADORIA JUNTO AO TRIBUNAL DE CONTAS-301205-2012,2013-10-02,2009,4992.09,5429.1,4779.86,35,BRA,Brazil,Alagoas,AL,2008-03-30,,B,ACMNB30,,nurse,9311,Civil Engineers
1597,6823320175,PROCURADORIA JUNTO AO TRIBUNAL DE CONTAS-301205-2012,2021-03-14,2007,5194.07,2277.52,3505.21,44,BRA,Brazil,Alagoas,AL,1992-10-12,961891200000000000,C,ACSND40,engenheiro civil,civil engineer,,
1470,8893020819,SECRETARIA DE EDUCAÇÃO-400210-2010,2020-12-10,2002,5137.72,3375.33,2803.93,35,BRA,Brazil,Alagoas,AL,2001-02-20,,,FI2TC,engenheiro civil,civil engineer,2221,Teaching Professionals
1598,1432436748,MINISTÉRIO DA SAÚDE-500312-2015,2015-10-26,2022,2753.09,7849.1,3421.26,20,BRA,Brazil,Alagoas,AL,2022-10-20,,D,FI2TC,engenheiro civil,teacher,2142,Teaching Professionals
1910,1539814210,SECRETARIA DE FINANÇAS-200104-2009,2016-08-04,2018,3675.76,3838.38,5381.68,20,BRA,Brazil,Alagoas,AL,1993-03-03,1010016000000000000,F,AEM30E2,,,2320,Civil Engineers
1665,3884658368,MINISTÉRIO DA SAÚDE-500312-2015,2004-07-29,2003,2609.9,9203.31,6224.47,44,BRA,Brazil,Alagoas,AL,2000-07-24,,C,FI2TC,engenheiro civil,nurse,2320,Civil Engineers
1411,8750293454,PROCURADORIA JUNTO AO TRIBUNAL DE CONTAS-301205-2012,2002-05-06,2008,4998.08,2874.49,708.95,44,BRA,Brazil,Alagoas,AL,2000-07-24,,B,,enfermeiro,administrative assistant,2142,Nursing Professionals
1396,4200998703,SECRETARIA DE FINANÇAS-200104-2009,2005-04-14,2012,1051.42,5223.86,8506.64,35,BRA,Brazil,Alagoas,AL,2002-01-27,,E,ACMNB30,engenheiro civil,civil engineer,9311,Teaching Professionals
1098,7089733630,SECRETARIA DE FINANÇAS-200104-2009,2002-09-16,2005,6167.01,1509.57,6018.27,40,BRA,Brazil,Alagoas,AL,2020-04-18,1312588800000000000,E,,,administrative assistant,2142,Teaching Professionals
1484,1538940084,SECRETARIA DE EDUCAÇÃO-400210-2010,2017-09-27,2014,3640.72,4750.24,2989.49,30,BRA,Brazil,Alagoas,AL,1996-07-25,,F,AEM30E2,enfermeiro,civil engineer,,Nursing Professionals
1555,2137195957,PROCURADORIA JUNTO AO TRIBUNAL DE CONTAS-301205-2012,2009-10-04,2019,5628.57,3918.56,3654.81,40,BRA,Brazil,Alagoas,AL,2019-06-07,980899200000000000,G,999,,,2221,Teaching Professionals
1037,4873853378,MINISTÉRIO DA SAÚDE-500312-2015,2017-03-06,2022,2414.77,8992.31,4178.97,44,BRA,Brazil,Alagoas,AL,2000-03-11,,C,ADPMA0,professor,,9311,Mining and Quarrying Labourers
1771,6243262143,SECRETARIA DE EDUCAÇÃO-400210-2010,2018-08-30,2004,4069.72,2568.48,6456.17,40,BRA,Brazil,Alagoas,AL,2013-11-11,,D,,professor,civil engineer,,Nursing Professionals
1205,9872924192,SECRETARIA DE FINANÇAS-200104-2009,2011-06-24,2019,5457.43,7833.54,2241.68,44,BRA,Brazil,Alagoas,AL,2015-08-18,,,ADPMA0,enfermeiro,civil engineer,9311,Nursing Professionals
1302,2825547871,PROCURADORIA JUNTO AO TRIBUNAL DE CONTAS-301205-2012,2002-05-09,2004,4811.05,1010.04,6380.88,44,BRA,Brazil,Alagoas,AL,2016-08-06,,A,ACMNB30,professor,administrative assistant,2142,
1996,9909577585,SECRETARIA DE FINANÇAS-200104-2009,2005-12-22,2005,2144.73,4622.33,6471.29,35,BRA,Brazil,Alagoas,AL,1990-04-27,,A,ACSND40,enfermeiro,,,Civil Engineers
1519,9155088632,MINISTÉRIO DA SAÚDE-500312-2015,2018-01-18,2007,2654.09,7182.44,635.12,20,BRA,Brazil,Alagoas,AL,1991-06-11,1158710400000000000,H,ACSND40,,nurse,2320,Teaching Professionals
1609,6787251560,SECRETARIA DE FINANÇAS-200104-2009,2000-07-22,2007,2475.18,1599.77,8762.27,20,BRA,Brazil,Alagoas,AL,2015-02-19,,B,AEM30E2,engenheiro civil,civil engineer,2221,Mining and Quarrying Labourers
1961,2670358235,MINISTÉRIO DA SAÚDE-500312-2015,2012-06-07,2021,4348.98,5894.99,8416.84,30,BRA,Brazil,Alagoas,AL,1999-07-09,,G,,engenheiro civil,,2320,Nursing Professionals
1519,1847834842,MINISTÉRIO DA SAÚDE-500312-2015,2004-08-05,2016,4822.52,1308.57,1657.78,35,BRA,Brazil,Alagoas,AL,2016-03-08,,C,FI2TC,,teacher,2221,Teaching Professionals
1728,1264872457,PROCURADORIA JUNTO AO TRIBUNAL DE CONTAS-301205-2012,2002-05-04,2021,2291.41,955.1,8423.12,30,BRA,Brazil,Alagoas,AL,1990-06-27,,G,AEM30E2,enfermeiro,,2221,Teaching Professionals
1346,8112671374,MINISTÉRIO DA SAÚDE-500312-2015,2017-04-21,2022,3797.41,8013.64,4596.98,35,BRA,Brazil,Alagoas,AL,2020-12-23,,H,ACSND40,,teacher,2142,
1586,9723264560,PROCURADORIA JUNTO AO TRIBUNAL DE CONTAS-301205-2012,2017-04-08,2015,3205.42,7698.76,4108.14,40,BRA,Brazil,Alagoas,AL,2002-03-21,,D,,adjunto administrativo,civil engineer,,
1826,8779700173,MINISTÉRIO DA SAÚDE-500312-2015,2013-08-18,2010,2220.46,9180.31,2584.51,44,BRA,Brazil,Alagoas,AL,2005-10-28,,A,AEM30E2,professor,nurse,2221,
1058,2244589493,SECRETARIA DE EDUCAÇÃO-400210-2010,2018-07-03,2021,1760.16,2193.22,1019.46,20,BRA,Brazil,Alagoas,AL,2011-12-06,,A,,professor,teacher,2320,Teaching Professionals
1528,4252252566,PROCURADORIA JUNTO AO TRIBUNAL DE CONTAS-301205-2012,2020-05-24,2009,1040.85,8124.77,4095.02,30,BRA,Brazil,Alagoas,AL,2014-11-11,,E,ACSND40,,teacher,,Teaching Professionals
1377,8601793872,MINISTÉRIO DA SAÚDE-500312-2015,2006-09-12,2015,5918.35,7774.24,4023.56,35,BRA,Brazil,Alagoas,AL,2014-08-28,,G,AEM30E2,,,2142,Teaching Professionals
1413,6784198649,MINISTÉRIO DA SAÚDE-500312-2015,2004-05-21,2016,7013.61,9637.15,667.18,40,BRA,Brazil,Alagoas,AL,1999-11-19,,E,FI2TC,enfermeiro,civil engineer,2142,Civil Engineers
1818,4537469708,PROCURADORIA JUNTO AO TRIBUNAL DE CONTAS-301205-2012,2013-03-16,2019,4599.65,7247.56,4730.07,30,BRA,Brazil,Alagoas,AL,1991-12-30,1741132800000000000,A,ADPMA0,,,2221,Teaching Professionals
1485,6436648732,PROCURADORIA JUNTO AO TRIBUNAL DE CONTAS-301205-2012,2015-04-03,2005,2134.95,5811.29,2986.92,30,BRA,Brazil,Alagoas,AL,2022-07-10,,B,ACMNB30,engenheiro civil,,9311,Teaching Professionals
1568,6578391208,SECRETARIA DE EDUCAÇÃO-400210-2010,2014-03-03,2002,3752.64,8294.02,7050.64,35,BRA,Brazil,Alagoas,AL,2007-06-18,1580342400000000000,G,AEM30E2,engenheiro civil,civil engineer,9311,
1375,3535686703,SECRETARIA DE EDUCAÇÃO-400210-2010,2014-05-11,2011,4066.83,1899.08,4375.09,30,BRA,Brazil,Alagoas,AL,2020-04-23,,E,ACSND40,professor,teacher,,Teaching Professionals
1137,1306185472,PROCURADORIA JUNTO AO TRIBUNAL DE CONTAS-301205-2012,2005-09-12,2018,6049.87,8335.94,6994.57,35,BRA,Brazil,Alagoas,AL,2010-04-28,1745366400000000000,A,ADPMA0,enfermeiro,civil engineer,2221,Mining and Quarrying Labourers
1801,7584486381,MINISTÉRIO DA SAÚDE-500312-2015,2002-07-23,2019,6228.57,9695.67,6483.31,44,BRA,Brazil,Alagoas,AL,2018-08-12,1343347200000000000,E,999,adjunto administrativo,civil engineer,,
1121,3286838248,SECRETARIA DE FINANÇAS-200104-2009,2009-09-03,2007,5424.22,8714.76,1900.74,30,BRA,Brazil,Alagoas,AL,1991-04-08,1472256000000000000,F,999,enfermeiro,,2221,
1654,2298408787,PROCURADORIA JUNTO AO TRIBUNAL DE CONTAS-301205-2012,2012-02-18,2019,7527.46,5365.92,6687.98,30,BRA,Brazil,Alagoas,AL,2014-08-19,,C,AEM30E2,enfermeiro,teacher,2320,Civil Engineers
1246,1612763314,MINISTÉRIO DA SAÚDE-500312-2015,2018-08-29,2003,2834.14,5450.64,5470.06,30,BRA,Brazil,Alagoas,AL,2005-05-23,,D,ADPMA0,enfermeiro,civil engineer,2320,Teaching Professionals
1853,2265919041,MINISTÉRIO DA SAÚDE-500312-2015,2006-09-06,2012,5462.43,8914.72,1429.03,20,BRA,Brazil,Alagoas,AL,2006-01-02,1578182400000000000,H,FI2TC,adjunto administrativo,,2221,Mining and Quarrying Labourers
1511,3076546063,SECRETARIA DE FINANÇAS-200104-2009,2021-05-26,2019,7409.89,7291.23,8908.03,44,BRA,Brazil,Alagoas,AL,2001-11-17,,G,AEM30E2,enfermeiro,nurse,2320,Teaching Professionals
1408,5641913626,PROCURADORIA JUNTO AO TRIBUNAL DE CONTAS-301205-2012,2001-11-08,2017,6520.77,5208.78,8145.29,35,BRA,Brazil,Alagoas,AL,1994-01-26,,F,FI2TC,enfermeiro,administrative assistant,,Civil Engineers
1141,7507590572,SECRETARIA DE EDUCAÇÃO-400210-2010,2007-11-12,2001,1759.5,5337.73,4514.17,44,BRA,Brazil,Alagoas,AL,1997-05-13,1534204800000000000,F,AEM30E2,adjunto administrativo,nurse,2320,Nursing Professionals
1664,3182579254,SECRETARIA DE EDUCAÇÃO-400210-2010,2008-10-10,2014,3202.45,1526.46,5207.68,40,BRA,Brazil,Alagoas,AL,2000-05-17,,H,ADPMA0,engenheiro civil,nurse,2320,Nursing Professionals
1876,5470934676,SECRETARIA DE FINANÇAS-200104-2009,2014-09-12,2012,7220.63,9135.21,6042.71,40,BRA,Brazil,Alagoas,AL,2002-03-23,,E,ADPMA0,adjunto administrativo,teacher,2320,Teaching Professionals
1180,1367596766,SECRETARIA DE EDUCAÇÃO-400210-2010,2003-01-11,2009,7776.9,5523.97,2531.82,35,BRA,Brazil,Alagoas,AL,1997-01-30,1066780800000000000,A,ADPMA0,professor,administrative assistant,2221,Civil Engineers
1272,4994433759,MINISTÉRIO DA SAÚDE-500312-2015,2006-02-14,2011,6456.67,5801.77,3777.48,20,BRA,Brazil,Alagoas,AL,1998-02-10,,D,ACMNB30,professor,administrative assistant,,Teaching Professionals
1362,2049227244,PROCURADORIA JUNTO AO TRIBUNAL DE CONTAS-301205-2012,2009-05-17,2019,1719.47,635.24,1233.0,35,BRA,Brazil,Alagoas,AL,2005-09-23,,D,,,,,
1321,1704735258,SECRETARIA DE EDUCAÇÃO-400210-2010,2006-02-10,2013,6021.73,978.75,2284.4,20,BRA,Brazil,Alagoas,AL,2005-07-17,,H,999,adjunto administrativo,,2320,Civil Engineers
1348,8767886946,SECRETARIA DE EDUCAÇÃO-400210-2010,2015-12-25,2019,2110.12,3620.5,7157.6,44,BRA,Brazil,Alagoas,AL,2014-10-17,,B,AEM30E2,,civil engineer,2320,Civil Engineers
1084,3124366594,SECRETARIA DE EDUCAÇÃO-400210-2010,2015-10-09,2009,2335.51,9706.33,1366.38,30,BRA,Brazil,Alagoas,AL,2002-12-25,,E,ACSND40,,,2221,Nursing Professionals
1303,3203052667,SECRETARIA DE FINANÇAS-200104-2009,2003-11-11,2010,3716.14,896.94,5794.74,44,BRA,Brazil,Alagoas,AL,2007-06-04,,A,AEM30E2,adjunto administrativo,teacher,2221,Nursing Professionals
1897,7889400374,SECRETARIA DE EDUCAÇÃO-400210-2010,2005-12-08,2010,6811.89,5689.81,6299.75,35,BRA,Brazil,Alagoas,AL,2000-09-12,,C,ACSND40,engenheiro civil,teacher,2320,Teaching Professionals
1124,3731685451,MINISTÉRIO DA SAÚDE-500312-2015,2018-04-25,2012,5477.92,1085.57,8320.15,20,BRA,Brazil,Alagoas,AL,2001-11-19,,C,ADPMA0,adjunto administrativo,teacher,,Mining and Quarrying Labourers
1446,9860462430,SECRETARIA DE EDUCAÇÃO-400210-2010,2020-11-05,2006,4084.59,5078.56,4069.2,40,BRA,Brazil,Alagoas,AL,2011-09-03,,D,999,enfermeiro,nurse,2221,Civil Engineers
1307,8751325379,PROCURADORIA JUNTO AO TRIBUNAL DE CONTAS-301205-2012,2013-08-04,2012,5889.69,3211.26,8901.86,30,BRA,Brazil,Alagoas,AL,2010-12-11,,F,999,,nurse,9311,
1863,5756377188,SECRETARIA DE EDUCAÇÃO-400210-2010,2003-05-13,2013,3176.81,7767.54,6842.74,44,BRA,Brazil,Alagoas,AL,2004-03-02,,E,FI2TC,,teacher,,Teaching Professionals
1071,6768172958,MINISTÉRIO DA SAÚDE-500312-2015,2011-01-22,2010,4424.44,6340.81,6756.31,40,BRA,Brazil,Alagoas,AL,2004-11-28,1263859200000000000,F,FI2TC,professor,nurse,,Nursing Professionals
1355,5702138355,SECRETARIA DE FINANÇAS-200104-2009,2018-03-30,2019,5878.04,1348.46,4803.16,35,BRA,Brazil,Alagoas,AL,2012-09-17,,,ACMNB30,engenheiro civil,nurse,,Nursing Professionals
1436,7929850214,SECRETARIA DE EDUCAÇÃO-400210-2010,2009-05-14,2022,2746.78,9339.4,7870.16,40,BRA,Brazil,Alagoas,AL,2009-04-13,,C,ACMNB30,professor,nurse,9311,Civil Engineers
1474,6094585266,SECRETARIA DE EDUCAÇÃO-400210-2010,2007-09-24,2011,5093.1,3653.93,712.27,30,BRA,Brazil,Alagoas,AL,1990-03-15,,H,ADPMA0,adjunto administrativo,civil engineer,9311,Civil Engineers
1282,5237664881,SECRETARIA DE EDUCAÇÃO-400210-2010,2011-02-09,2002,4729.58,3399.25,8372.38,35,BRA,Brazil,Alagoas,AL,2013-11-02,,C,AEM30E2,engenheiro civil,,2142,
1056,2740882622,PROCURADORIA JUNTO AO TRIBUNAL DE CONTAS-301205-2012,2005-08-22,2006,3656.86,2136.4,6777.71,35,BRA,Brazil,Alagoas,AL,2005-05-14,,D,999,professor,civil engineer,,Teaching Professionals
1617,9280297505,SECRETARIA DE EDUCAÇÃO-400210-2010,2015-08-15,2006,1816.3,4870.77,1931.75,30,BRA,Brazil,Alagoas,AL,2006-08-03,,A,FI2TC,,administrative assistant,2221,Nursing Professionals
1918,1098283600,SECRETARIA DE EDUCAÇÃO-400210-2010,2019-08-21,2001,3163.56,1948.49,538.04,35,BRA,Brazil,Alagoas,AL,2006-05-22,,,999,,nurse,9311,
1188,7776972453,MINISTÉRIO DA SAÚDE-500312-2015,2013-03-13,2017,6288.1,5742.82,795.39,30,BRA,Brazil,Alagoas,AL,2004-02-15,,G,AEM30E2,enfermeiro,teacher,2320,
1267,4644454081,SECRETARIA DE EDUCAÇÃO-400210-2010,2010-02-18,2014,2380.6,7679.57,2130.25,35,BRA,Brazil,Alagoas,AL,2008-07-25,,B,ACSND40,engenheiro civil,civil engineer,2142,Teaching Professionals
1325,6470741807,SECRETARIA DE EDUCAÇÃO-400210-2010,2010-02-22,2015,2179.35,4096.14,6744.3,44,BRA,Brazil,Alagoas,AL,1992-09-12,,A,ACMNB30,engenheiro civil,civil engineer,,
1170,8766496433,PROCURADORIA JUNTO AO TRIBUNAL DE CONTAS-301205-2012,2005-10-30,2007,1997.46,1251.11,7865.86,30,BRA,Brazil,Alagoas,AL,2007-09-22,,,ACSND40,enfermeiro,teacher,2221,Nursing Professionals
1151,2251667815,SECRETARIA DE FINANÇAS-200104-2009,2004-07-19,2002,6215.33,1300.05,3831.22,44,BRA,Brazil,Alagoas,AL,2013-07-18,,C,ADPMA0,adjunto administrativo,civil engineer,9311,Civil Engineers
